invoice_no,transaction_date,customer_id,description,category,order_city_cleaned,order_postal,state,region,latitude,longitude,quantity,costs,profit_per_unit,baseline_shipping_cost,hypothesis_factor,hypothesis_shipping_cost,profit_before_shipping,profit_after_baseline,profit_after_hypothesis
561626,7/28/2021 14:03,14898,Pet Odor Eliminator,Cleanig Supplies,baton rouge,70815-4214,LA,Central,304.507,-911.546,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
561626,7/28/2021 14:03,14898,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,baton rouge,70815-4214,LA,Central,304.507,-911.546,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561625,7/28/2021 14:03,16843,Pet Hair Remover,Grooming,oregon city,97045-9299,OR,West,453.573,-1.226.068,4,5,6.48,15.5,0.6,12.0,25.92,10.42,13.92
561631,7/28/2021 14:27,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,edgard,70049-2017,LA,Central,300.433,-905.601,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561633,7/28/2021 14:33,17949,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,vienna,22182-3405,VA,East,389.013,-772.652,32,20,30.7,454.0,0.3,192.0,982.4,528.4,790.4
,7/28/2021 14:35,16912,Pet Hair Remover,Grooming,carlisle,17013-3423,PA,East,402.018,-771.894,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561635,7/28/2021 14:35,16912,Purina Pro Plan Adult Sensitive Skin,Supplements,carlisle,17013-3423,PA,East,402.018,-771.894,1,10,24.7,10,1.0,10,24.7,14.7,14.7
561635,7/28/2021 14:35,16912,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,carlisle,17013-3423,PA,East,402.018,-771.894,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561643,7/28/2021 15:04,15939,Sheba Perfect Portions Pat Wet Cat Food,Food,sanbornton,03269-2103,NH,East,434.892,-715.823,2,2.5,2.6,4.25,0.8,4.0,5.2,0.95,1.2
561642,7/28/2021 15:04,17965,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,battle ground,98604-6439,WA,West,457.814,-1.225.337,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561645,7/28/2021 15:16,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,,,,,,,20,9,6.3,128.7,0.3,54.0,126.0,-2.69999999999999,72.0
561645,7/28/2021 15:16,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,edgard,70049-2017,LA,Central,300.433,-905.601,6,20,30.7,90.0,0.5,60.0,184.2,94.2,124.2
561646,7/28/2021 15:19,16029,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,lakewood,08701-4150,NJ,East,400.979,-742.176,17,6,2.44,73.2,0.3,30.6,41.48,-31.72,10.88
561647,7/28/2021 15:20,13340,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,torrance,90503-3337,CA,West,338.358,-1.183.406,7,9,6.3,46.8,0.5,31.5,44.1,-2.7,12.6
561647,,13340,Pet Grooming Brush,Grooming,torrance,90503-3337,CA,West,338.358,-1.183.406,17,5,4.7,61.0,0.3,25.5,79.9,18.9,54.4
561650,7/28/2021 15:31,15329,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,lansing,48910-1873,MI,Central,427.338,-845.554,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
561651,7/28/2021 15:36,,Dog and Puppy Pads,Disposables,,,,,,,1,5,28.74,5,1.0,5,28.74,23.74,23.74
561651,7/28/2021 15:36,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,,,,,,,5,12,16.74,45.6,0.5,30.0,83.7,38.1,53.7
561651,7/28/2021 15:36,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
561651,7/28/2021 15:36,,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,,,,,,,1,10,46.74,10,1.0,10,46.74,36.74,36.74
561651,7/28/2021 15:36,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,7.28,2.5,1.0,2.5,7.28,4.78,4.78
561651,7/28/2021 15:36,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,,,,,,,1,20,114.76,20,1.0,20,114.76,94.76,94.76
,7/28/2021 15:36,,Templation Soft Cat Treats,Pet Food,,,,,,,1,6,18.78,6,1.0,6,18.78,12.78,12.78
561654,7/28/2021 15:58,14973,Pet Odor Eliminator,Cleanig Supplies,boston,02125-3205,MA,East,423.605,-710.596,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
561654,7/28/2021 15:58,14973,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,boston,02125-3205,MA,East,423.605,-710.596,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561655,7/28/2021 16:00,18102,NexGard Chew for Dogs,Food,shoreline,98133-4705,WA,West,477.563,-1.223.438,34,7,-1.2,168.7,0.3,71.4,-40.8,-209.5,-112.2
561656,7/28/2021 16:03,17071,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,reading,19606-1410,PA,East,403.353,-759.279,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561656,7/28/2021 16:03,,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,,,,,,,2,6,4.48,10.2,0.8,9.6,8.96,-1.24,-0.640000000000001
,7/28/2021 16:03,17071,Pet Hair Remover,Grooming,reading,19606-1410,PA,East,403.353,-759.279,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561658,7/28/2021 16:06,12743,Pet Odor Eliminator,Cleanig Supplies,concord,94518,CA,West,37.978,-1.220.311,1,4,6.14,4,1.0,4,6.14,2.14,2.14
561658,7/28/2021 16:06,12743,Purina Pro Plan Adult Sensitive Skin,Supplements,concord,94518,CA,West,37.978,-1.220.311,1,10,24.7,10,1.0,10,24.7,14.7,14.7
561658,7/28/2021 16:06,12743,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,concord,94518,CA,West,37.978,-1.220.311,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561659,7/28/2021 16:11,17450,Dog and Puppy Pads,Disposables,austin,78754,TX,Central,302.711,-977.437,80,5,13.44,281.5,0.3,120.0,1075.2,793.7,955.2
561660,7/28/2021 16:18,,Indoor Pet Camera,Electronics,,,,,,,1,7,-36.0,7,1.0,7,-36.0,-43.0,-43.0
561661,7/28/2021 16:21,12743,Pet Odor Eliminator,Cleanig Supplies,concord,94518,CA,West,37.978,-1.220.311,1,4,6.14,4,1.0,4,6.14,2.14,2.14
561666,7/28/2021 16:59,,Indoor Pet Camera,Electronics,,,,,,,5,7,-36.0,26.6,0.5,17.5,-180.0,-206.6,-197.5
561667,7/28/2021 17:00,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
561667,,,UltraSound Dog Barking Deterrent,Electronics,,,,,,,1,5,9.7,5,1.0,5,9.7,4.7,4.7
561669,,12507,Rechargeable Pet Nail Grinder,Grooming,muscle shoals,35661-4803,AL,East,347.452,-876.687,2,5,-15.0,8.5,0.8,8.0,-30.0,-38.5,-38.0
561669,,12507,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,muscle shoals,35661-4803,AL,East,347.452,-876.687,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561675,7/28/2021 17:33,17483,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,dallas,75206,TX,Central,327.763,-967.969,2,12,11.7,20.4,0.8,19.2,23.4,3.0,4.2
561676,7/28/2021 17:53,,ProBiotic Supplements for Dogs,Supplements,,,,,,,1,7,12.5,7,1.0,7,12.5,5.5,5.5
561677,7/28/2021 18:23,,Canned Cat Food,Food,,,,,,,4,9,8.34,27.9,0.6,21.6,33.36,5.46,11.76
561679,7/28/2021 18:56,15245,Earth Rated Dog Poop Bags,Disposables,woodstock,21163-1358,MD,East,393.307,-768.695,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561679,7/28/2021 18:56,15245,Pet Grooming Brush,Grooming,woodstock,21163-1358,MD,East,393.307,-768.695,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
561685,7/28/2021 19:46,14315,Earth Rated Dog Poop Bags,Disposables,waianae,96792-4708,HI,Other,214.434,-1.581.859,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561685,7/28/2021 19:46,14315,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,waianae,96792-4708,HI,Other,214.434,-1.581.859,2,6,4.48,10.2,0.8,9.6,8.96,-1.24,-0.640000000000001
561686,7/29/2021 8:29,13148,Dog and Puppy Pads,Disposables,san bruno,94066-4845,CA,West,376.305,-1.224.111,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561686,7/29/2021 8:29,13148,NexGard Chew for Dogs,Food,san bruno,94066-4845,CA,West,376.305,-1.224.111,1,7,17.7,7,1.0,7,17.7,10.7,10.7
561686,7/29/2021 8:29,13148,Pet Grooming Brush,Grooming,san bruno,94066-4845,CA,West,376.305,-1.224.111,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
561688,,14407,UltraSound Dog Barking Deterrent,Electronics,driggs,83422,ID,West,437.233,-1.111.113,6,5,5.5,22.5,0.5,15.0,33.0,10.5,18.0
561690,7/29/2021 9:11,13875,Pet Hair Remover,Grooming,miami,33133-5240,FL,East,257.743,-801.937,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561693,7/29/2021 9:48,15120,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,randallstown,21133-3629,MD,East,393.677,-767.955,2,12,11.7,20.4,0.8,19.2,23.4,3.0,4.2
561694,7/29/2021 9:57,16147,Dog and Puppy Pads,Disposables,cedar crest,87008-9718,NM,West,351.075,-1.063.728,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561694,7/29/2021 9:57,16147,Earth Rated Dog Poop Bags,Disposables,cedar crest,87008-9718,NM,West,351.075,-1.063.728,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561694,7/29/2021 9:57,16147,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,cedar crest,87008-9718,NM,West,351.075,-1.063.728,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561695,7/29/2021 10:00,14005,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,saint augustine,32092,FL,East,298.961,-814.165,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561697,7/29/2021 10:06,18127,Dog and Puppy Pads,Disposables,woodinville,98072-6446,WA,West,477.546,-1.221.589,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561697,7/29/2021 10:06,18127,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,woodinville,98072-6446,WA,West,477.546,-1.221.589,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561698,7/29/2021 10:21,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,,,,,,,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561698,7/29/2021 10:21,15974,NexGard Chew for Dogs,Food,clark,07066-1361,NJ,East,406.234,-743.148,2,7,10.5,11.9,0.8,11.2,21.0,9.1,9.8
561698,7/29/2021 10:21,15974,Pet Odor Eliminator,Cleanig Supplies,clark,07066-1361,NJ,East,406.234,-743.148,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
561702,7/29/2021 10:58,15149,Dog and Puppy Pads,Disposables,belcamp,21017-1310,MD,East,394.686,-762.349,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561702,7/29/2021 10:58,15149,Purina Pro Plan Adult Sensitive Skin,Supplements,belcamp,21017-1310,MD,East,394.686,-762.349,1,10,24.7,10,1.0,10,24.7,14.7,14.7
561702,7/29/2021 10:58,15149,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,belcamp,21017-1310,MD,East,394.686,-762.349,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561702,7/29/2021 10:58,15149,UltraSound Dog Barking Deterrent,Electronics,belcamp,21017-1310,MD,East,394.686,-762.349,1,5,9.7,5,1.0,5,9.7,4.7,4.7
561705,7/29/2021 11:23,14735,Pet Hair Remover,Grooming,roanoke,46783-0586,IN,Central,409.625,-853.733,4,5,6.48,15.5,0.6,12.0,25.92,10.42,13.92
561706,7/29/2021 11:25,14735,Earth Rated Dog Poop Bags,Disposables,roanoke,46783-0586,IN,Central,409.625,-853.733,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561706,7/29/2021 11:25,14735,Pet Hair Remover,Grooming,roanoke,46783-0586,IN,Central,409.625,-853.733,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561712,7/29/2021 11:49,14499,NexGard Chew for Dogs,Food,east peoria,61611,IL,Central,406.661,-895.801,1,7,17.7,7,1.0,7,17.7,10.7,10.7
561712,7/29/2021 11:49,14499,Rechargeable Pet Nail Grinder,Grooming,east peoria,61611,IL,Central,406.661,-895.801,1,5,10.5,5,1.0,5,10.5,5.5,5.5
561715,7/29/2021 12:03,13102,Dog and Puppy Pads,Disposables,rancho cucamonga,91730-3276,CA,West,341.033,-1.175.752,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
561715,,13102,Sheba Perfect Portions Pat Wet Cat Food,Food,rancho cucamonga,91730-3276,CA,West,341.033,-1.175.752,4,2.5,2.6,7.75,0.6,6.0,10.4,2.65,4.4
561719,7/29/2021 12:09,17519,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,"el paso,",79904-3010,TX,Central,318.064,-1.062.221,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561732,7/29/2021 12:13,14511,Pet Odor Eliminator,Cleanig Supplies,glen ellyn,60137,IL,Central,418.775,-88.067,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
561743,7/29/2021 12:16,13089,Pet Odor Eliminator,Cleanig Supplies,playa del rey,90293-7902,CA,West,339.551,-1.184.367,4,4,6.14,12.4,0.6,9.6,24.56,12.16,14.96
561750,7/29/2021 12:18,16945,Earth Rated Dog Poop Bags,Disposables,finleyville,15332-1511,PA,East,402.523,-800.028,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561750,7/29/2021 12:18,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,,,,,,,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561750,7/29/2021 12:18,16945,Pet Hair Remover,Grooming,finleyville,15332-1511,PA,East,402.523,-800.028,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561774,7/29/2021 12:41,16729,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,garfield hts,44125,OH,Central,,,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561774,7/29/2021 12:41,16729,Pet Grooming Brush,Grooming,garfield hts,44125,OH,Central,,,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
561774,7/29/2021 12:41,16729,Pet Hair Remover,Grooming,garfield hts,44125,OH,Central,,,1,5,6.48,5,1.0,5,6.48,1.48,1.48
561774,7/29/2021 12:41,16729,Pet Odor Eliminator,Cleanig Supplies,garfield hts,44125,OH,Central,,,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
,7/29/2021 12:41,16729,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,garfield hts,44125,OH,Central,,,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561773,7/29/2021 12:41,17841,Earth Rated Dog Poop Bags,Disposables,great falls,22066-1101,VA,East,389.982,-772.883,1,4,7.48,4,1.0,4,7.48,3.48,3.48
561773,,17841,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,great falls,22066-1101,VA,East,389.982,-772.883,1,6,4.48,6,1.0,6,4.48,-1.52,-1.52
561773,7/29/2021 12:41,17841,Pet Grooming Brush,Grooming,great falls,22066-1101,VA,East,389.982,-772.883,1,5,5.9,5,1.0,5,5.9,0.9,0.9
561773,7/29/2021 12:41,17841,Pet Hair Remover,Grooming,great falls,22066-1101,VA,East,389.982,-772.883,1,5,6.48,5,1.0,5,6.48,1.48,1.48
561773,7/29/2021 12:41,17841,Purina Pro Plan Adult Sensitive Skin,Supplements,great falls,22066-1101,VA,East,389.982,-772.883,1,10,24.7,10,1.0,10,24.7,14.7,14.7
561794,7/29/2021 13:11,12921,Pet Odor Eliminator,Cleanig Supplies,los angeles,90008,CA,West,340.544,-1.182.439,4,4,6.14,12.4,0.6,9.6,24.56,12.16,14.96
561795,7/29/2021 13:28,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,,,,,,,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561797,7/29/2021 13:37,13178,Earth Rated Dog Poop Bags,Disposables,san diego,92131-2125,CA,West,327.174,-1.171.628,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561797,,13178,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,san diego,92131-2125,CA,West,327.174,-1.171.628,2,6,4.48,10.2,0.8,9.6,8.96,-1.24,-0.640000000000001
561797,7/29/2021 13:37,13178,Pet Grooming Brush,Grooming,san diego,92131-2125,CA,West,327.174,-1.171.628,5,5,5.9,19.0,0.5,12.5,29.5,10.5,17.0
561797,7/29/2021 13:37,13178,Pet Hair Remover,Grooming,san diego,92131-2125,CA,West,327.174,-1.171.628,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561798,7/29/2021 13:39,14911,Dog and Puppy Pads,Disposables,edgard,70049-2017,LA,Central,300.433,-905.601,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
561798,7/29/2021 13:39,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,edgard,70049-2017,LA,Central,300.433,-905.601,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561799,7/29/2021 13:46,15776,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,horace,58047-9700,ND,Central,467.589,-969.037,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561800,7/29/2021 14:13,13975,Earth Rated Dog Poop Bags,Disposables,plant city,33565-5349,FL,East,280.163,-821.235,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561803,7/29/2021 14:39,17926,ProBiotic Supplements for Dogs,Supplements,virginia beach,23454-2613,VA,East,36.853,-759.774,1,7,12.5,7,1.0,7,12.5,5.5,5.5
561804,7/29/2021 14:40,14191,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,atlanta,30350-4453,GA,East,337.491,-843.902,2,6,4.48,10.2,0.8,9.6,8.96,-1.24,-0.640000000000001
561804,7/29/2021 14:40,14191,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,atlanta,30350-4453,GA,East,337.491,-843.902,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561806,,12839,Pet Hair Remover,Grooming,hacienda hts.,91745,CA,West,,,4,5,6.48,15.5,0.6,12.0,25.92,10.42,13.92
561806,7/29/2021 14:55,12839,Sheba Perfect Portions Pat Wet Cat Food,Food,hacienda hts.,91745,CA,West,,,2,2.5,2.6,4.25,0.8,4.0,5.2,0.95,1.2
561807,7/29/2021 15:02,17491,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,dallas,75214-2711,TX,Central,327.763,-967.969,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
561807,7/29/2021 15:02,17491,Pet Hair Remover,Grooming,dallas,75214-2711,TX,Central,327.763,-967.969,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
561807,7/29/2021 15:02,17491,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,dallas,75214-2711,TX,Central,327.763,-967.969,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561808,7/29/2021 15:11,13534,Earth Rated Dog Poop Bags,Disposables,highlands ranch,80126-7585,CO,Central,395.539,-1.049.694,4,4,7.48,12.4,0.6,9.6,29.92,17.52,20.32
561808,7/29/2021 15:11,13534,Pet Hair Remover,Grooming,highlands ranch,80126-7585,CO,Central,395.539,-1.049.694,4,5,6.48,15.5,0.6,12.0,25.92,10.42,13.92
561813,7/29/2021 15:25,13104,Canned Cat Food,Food,rancho mirage,92270-1661,CA,West,337.633,-1.164.229,8,9,8.34,53.1,0.4,28.8,66.72,13.62,37.92
561814,7/29/2021 15:40,14854,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,lagrange,40031-9442,KY,Central,384.076,-853.788,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561815,7/29/2021 15:42,14083,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,wellington,33414-8052,FL,East,266.587,-802.414,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561816,7/29/2021 15:46,16184,Pet Odor Eliminator,Cleanig Supplies,las vegas,89121-4132,NV,West,361.663,-1.151.492,6,4,6.14,18.0,0.5,12.0,36.84,18.84,24.84
561817,7/29/2021 15:51,12921,Earth Rated Dog Poop Bags,Disposables,los angeles,90008,CA,West,340.544,-1.182.439,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
561817,7/29/2021 15:51,12921,Pet Odor Eliminator,Cleanig Supplies,los angeles,90008,CA,West,340.544,-1.182.439,4,4,6.14,12.4,0.6,9.6,24.56,12.16,14.96
561817,7/29/2021 15:51,12921,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,los angeles,90008,CA,West,340.544,-1.182.439,1,10,11.7,10,1.0,10,11.7,1.7,1.7
,7/29/2021 15:51,16775,Dog and Puppy Pads,Disposables,tinker afb,73145-9142,OK,Central,35.43,-97.42,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561819,7/29/2021 15:59,13928,Dog and Puppy Pads,Disposables,north fort myers,33903-5753,FL,East,266.729,-818.841,2,5,11.7,8.5,0.8,8.0,23.4,14.9,15.4
561820,,,Indoor Pet Camera,Electronics,,,,,,,1,7,28.74,7,1.0,7,28.74,21.74,21.74
561820,7/29/2021 16:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,,,,,,,4,12,16.74,37.2,0.6,28.8,66.96,29.76,38.16
561820,7/29/2021 16:00,,Pet Odor Eliminator,Cleanig Supplies,,,,,,,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
561820,7/29/2021 16:00,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,7.28,2.5,1.0,2.5,7.28,4.78,4.78
561820,7/29/2021 16:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,,,,,,,1,20,114.76,20,1.0,20,114.76,94.76,94.76
561820,7/29/2021 16:00,,Templation Soft Cat Treats,Pet Food,,,,,,,1,6,18.78,6,1.0,6,18.78,12.78,12.78
561857,7/29/2021 16:24,,Dog and Puppy Pads,Disposables,,,,,,,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561857,7/29/2021 16:24,13004,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,murrieta,92562-5806,CA,West,335.608,-1.172.107,2,6,4.48,10.2,0.8,9.6,8.96,-1.24,-0.640000000000001
561858,7/29/2021 16:39,18064,Pet Hair Remover,Grooming,quil ceda village,98271-8085,WA,West,,,17,5,4.74,61.0,0.3,25.5,80.58,19.58,55.08
561861,7/31/2021 10:28,16839,Pet Grooming Brush,Grooming,north plains,97133-8350,OR,West,455.973,-1.229.936,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
561862,7/31/2021 10:38,15569,Dog and Puppy Pads,Disposables,great falls,59405-1306,MT,West,475.049,-1.112.919,6,5,9.3,22.5,0.5,15.0,55.8,33.3,40.8
561863,7/31/2021 10:40,17695,ProBiotic Supplements for Dogs,Supplements,spicewood,78669-2324,TX,Central,304.755,-981.564,4,7,7.7,21.7,0.6,16.8,30.8,9.1,14.0
561865,7/31/2021 10:47,15569,Dog and Puppy Pads,Disposables,great falls,59405-1306,MT,West,475.049,-1.112.919,6,5,9.3,22.5,0.5,15.0,55.8,33.3,40.8
561867,7/31/2021 10:59,16931,Earth Rated Dog Poop Bags,Disposables,elizabethtown,17022-3172,PA,East,401.534,-766.043,1,4,7.48,4,1.0,4,7.48,3.48,3.48
561867,7/31/2021 10:59,16931,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,elizabethtown,17022-3172,PA,East,401.534,-766.043,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561867,,16931,Pet Grooming Brush,Grooming,elizabethtown,17022-3172,PA,East,401.534,-766.043,1,5,5.9,5,1.0,5,5.9,0.9,0.9
561868,7/31/2021 11:26,16813,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,eugene,97402-1154,OR,West,440.505,-1.230.951,1,6,4.48,6,1.0,6,4.48,-1.52,-1.52
561868,7/31/2021 11:26,,Pet Hair Remover,Grooming,,,,,,,1,5,6.48,5,1.0,5,6.48,1.48,1.48
561869,7/31/2021 11:38,16764,Dog and Puppy Pads,Disposables,marlow,73055,OK,Central,346.481,-979.581,1,5,11.7,5,1.0,5,11.7,6.7,6.7
561869,,16764,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,marlow,73055,OK,Central,346.481,-979.581,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561870,7/31/2021 11:45,14911,Pet Odor Eliminator,Cleanig Supplies,edgard,70049-2017,LA,Central,300.433,-905.601,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
561870,7/31/2021 11:45,14911,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,edgard,70049-2017,LA,Central,300.433,-905.601,1,10,11.7,10,1.0,10,11.7,1.7,1.7
561870,7/31/2021 11:45,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,edgard,70049-2017,LA,Central,300.433,-905.601,1,20,41.5,20,1.0,20,41.5,21.5,21.5
561871,7/31/2021 11:46,13018,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,north hollywood,91606,CA,West,341.729,-118.374,2,9,8.7,15.3,0.8,14.4,17.4,2.1,3.0
,7/31/2021 11:46,13018,UltraSound Dog Barking Deterrent,Electronics,north hollywood,91606,CA,West,341.729,-118.374,1,5,9.7,5,1.0,5,9.7,4.7,4.7
561873,7/31/2021 11:48,13316,Indoor Pet Camera,Electronics,stevenson ranch,91381-2200,CA,West,343.905,-1.185.737,1,7,-0.3,7,1.0,7,-0.3,-7.3,-7.3
561873,7/31/2021 11:48,13316,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,stevenson ranch,91381-2200,CA,West,343.905,-1.185.737,7,9,6.3,46.8,0.5,31.5,44.1,-2.7,12.6
561873,7/31/2021 11:48,13316,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,stevenson ranch,91381-2200,CA,West,343.905,-1.185.737,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
561874,7/31/2021 12:02,16255,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,brooklyn,11205-3075,NY,East,406.922,-739.902,1,10,11.7,10,1.0,10,11.7,1.7,1.7
,7/31/2021 12:08,14472,Dog and Puppy Pads,Disposables,chicago,60643-2829,IL,Central,418.756,-876.244,1,5,11.7,5,1.0,5,11.7,6.7,6.7
